Feb-14,-0.4,5,4,2,80.7
Mar-14,-0.2,6,1,0,81.7
Apr-14,0.1,3,2,0,83.4
May-14,0.3,3,1,1,84
Jun-14,0.2,10,4,0,84.3
Jul-14,0.1,16,11,7,82
Aug-14,0,12,7,2,82.2
Sep-14,0.2,14,9,6,82.4
Oct-14,0.4,12,11,6,81.9
Nov-14,0.6,8,2,0,83.3
Dec-14,0.7,4,4,0,83.4
Jan-15,0.6,10,6,2,81.4
Feb-15,0.6,0,0,0,80.4
Mar-15,0.6,4,3,1,81
Apr-15,0.8,9,5,0,81.7
May-15,1,8,4,2,82.2
Jun-15,1.2,4,2,2,83.1
Jul-15,1.5,11,10,3,81.5
Aug-15,1.8,14,6,3,81.3
Sep-15,2.1,12,9,4,82
Oct-15,2.4,10,7,6,82.9
Nov-15,2.5,5,2,2,84.1
Dec-15,2.6,4,2,1,82.7
Jan-16,2.5,2,1,0,81.1
Feb-16,2.2,3,3,1,80.7
Mar-16,1.7,2,0,0,81.4
Apr-16,1,1,0,0,83.9
May-16,0.5,2,0,0,84.9
Jun-16,0,5,3,2,85.8
Jul-16,-0.3,5,3,2,83.9
Aug-16,-0.6,13,11,7,82.7
Sep-16,-0.7,15,11,4,83.9
Oct-16,-0.7,14,9,5,83.9
Nov-16,-0.7,10,8,4,84.2
Dec-16,-0.6,7,3,1,82.6
Jan-17,-0.3,6,3,2,81.6
Feb-17,-0.1,5,4,1,81.4
Mar-17,0.1,6,5,2,81.8
Apr-17,0.3,8,4,3,83
May-17,0.4,1,1,0,84.3
Jun-17,0.4,9,5,2,84
Jul-17,0.2,8,4,4,83.4
Aug-17,-0.1,12,8,2,82.7
Sep-17,-0.4,11,7,4,82.4
Oct-17,-0.7,14,12,6,82
Nov-17,-0.9,4,1,1,83.6
Dec-17,-1,6,1,0,83.1
Jan-18,-0.9,0,1,0,82.5
Feb-18,-0.8,4,0,0,82.2
Mar-18,-0.6,2,0,0,82.4
Apr-18,-0.4,10,3,2,83.4
May-18,-0.1,5,5,1,84.6
Jun-18,0.1,8,4,0,83.8
Jul-18,0.1,12,8,5,83.6
Aug-18,0.2,14,11,7,82.7
Sep-18,0.4,17,11,7,82.9
Oct-18,0.7,15,7,2,83.8
Nov-18,0.9,4,1,1,84
Dec-18,0.8,9,6,2,84
