Sep-1974,-0.4,5,3,2,82.5
Oct-1974,-0.6,12,8,3,83
Nov-1974,-0.8,10,2,2,82.2
Dec-1974,-0.6,5,3,1,82.5
Jan-1975,-0.5,10,3,1,81.3
Feb-1975,-0.6,0,0,0,79.8
Mar-1975,-0.7,2,1,0,80.4
Apr-1975,-0.7,2,1,0,81
May-1975,-0.8,2,0,0,82.1
Jun-1975,-1,2,0,0,82.1
Jul-1975,-1.1,8,6,2,80.5
Aug-1975,-1.2,15,10,7,79.7
Sep-1975,-1.4,7,4,3,80.1
Oct-1975,-1.4,15,7,4,80.7
Nov-1975,-1.6,12,7,2,80.6
Dec-1975,-1.7,1,1,0,81.1
Jan-1976,-1.6,11,7,5,80.6
Feb-1976,-1.2,11,8,4,80.1
Mar-1976,-0.7,9,5,2,79.6
Apr-1976,-0.5,5,2,1,79.8
May-1976,-0.3,9,9,5,80.6
Jun-1976,0,6,2,2,81.7
Jul-1976,0.2,12,9,7,81.6
Aug-1976,0.4,9,6,5,81.5
Sep-1976,0.6,10,5,3,81.6
Oct-1976,0.8,8,2,1,83.2
Nov-1976,0.9,12,6,2,82.1
Dec-1976,0.8,4,4,1,81.2
Jan-1977,0.7,3,0,0,79.9
Feb-1977,0.6,3,0,0,79.7
Mar-1977,0.3,4,3,0,80.3
Apr-1977,0.2,0,0,0,81.1
May-1977,0.2,1,1,1,82.1
Jun-1977,0.3,6,4,0,82.9
Jul-1977,0.4,5,4,1,83.2
Aug-1977,0.4,7,2,0,84
Sep-1977,0.6,12,8,5,82.2
Oct-1977,0.7,14,7,5,81.5
Nov-1977,0.8,7,5,2,81
Dec-1977,0.8,4,2,0,80.2
Jan-1978,0.7,1,0,0,78.5
Feb-1978,0.4,2,1,0,76.9
Mar-1978,0.1,0,0,0,78.8
Apr-1978,-0.2,1,1,0,81.8
May-1978,-0.3,3,1,1,83.1
Jun-1978,-0.3,15,10,3,82.5
Jul-1978,-0.4,10,8,7,82.3
Aug-1978,-0.4,15,9,5,81.1
Sep-1978,-0.4,10,6,4,81.9
Oct-1978,-0.3,15,8,1,82.3
Nov-1978,-0.1,12,9,6,80.9
Dec-1978,0,4,2,0,80.4
Jan-1979,0,3,1,0,79.9
Feb-1979,0.1,1,1,0,79.9
Mar-1979,0.2,4,3,0,80.4
Apr-1979,0.3,2,0,0,81.5
May-1979,0.2,2,0,0,82
Jun-1979,0,3,3,0,83.5
Jul-1979,0,8,5,2,81.8
Aug-1979,0.2,10,7,5,81.1
Sep-1979,0.3,11,9,4,82.8
Oct-1979,0.5,17,10,7,82.4
Nov-1979,0.5,8,4,2,81.6
Dec-1979,0.6,7,5,0,80.7
Jan-1980,0.6,1,1,0,79.7
Feb-1980,0.5,6,3,3,80.1
Mar-1980,0.3,5,1,0,79.9
Apr-1980,0.4,3,0,0,81.9
May-1980,0.5,12,8,4,82.1
Jun-1980,0.5,11,6,2,83
Jul-1980,0.3,12,6,4,83
Aug-1980,0,14,8,3,83.4
Sep-1980,-0.1,17,11,8,81.3
Oct-1980,0,13,9,3,82
Nov-1980,0.1,12,3,0,82.8
Dec-1980,0,5,5,2,81.5
Jan-1981,-0.3,6,4,0,82.3
Feb-1981,-0.5,1,0,0,81.4
Mar-1981,-0.5,1,0,0,81.9
Apr-1981,-0.4,6,2,1,83.1
May-1981,-0.3,5,2,1,83.9
Jun-1981,-0.3,10,4,2,83.2
Jul-1981,-0.3,15,10,4,82.7
Aug-1981,-0.2,18,13,9,82.3
Sep-1981,-0.2,12,7,2,82.5
Oct-1981,-0.1,12,7,4,82.9
Nov-1981,-0.2,10,7,3,82.5
Dec-1981,-0.1,7,4,2,82.6
Jan-1982,0,3,0,0,82.4
Feb-1982,0.1,8,5,1,80.6
Mar-1982,0.2,0,0,0,81.8
Apr-1982,0.5,0,0,0,82.9
May-1982,0.7,9,6,2,82.8
Jun-1982,0.7,8,3,2,83.3
Jul-1982,0.8,16,6,1,82.3
Aug-1982,1.1,10,6,3,82.4
Sep-1982,1.6,15,12,9,81.9
Oct-1982,2,12,7,6,81.5
Nov-1982,2.2,9,3,1,81.9
Dec-1982,2.2,6,3,0,80.9
Jan-1983,2.2,1,0,0,79.4
Feb-1983,1.9,0,0,0,79.9
Mar-1983,1.5,3,1,1,80.3
Apr-1983,1.3,0,0,0,82.2
May-1983,1.1,3,1,0,83.1
Jun-1983,0.7,1,0,0,84.7
Jul-1983,0.3,10,3,1,84
Aug-1983,-0.1,13,10,5,82.9
Sep-1983,-0.5,7,6,2,84.1
Oct-1983,-0.8,15,4,0,83.5
Nov-1983,-1,14,6,2,82.8
Dec-1983,-0.9,4,2,2,82.4
Jan-1984,-0.6,3,1,1,81.9
Feb-1984,-0.4,4,2,1,81.1
Mar-1984,-0.3,4,1,1,82.4
Apr-1984,-0.4,1,1,1,84.3
May-1984,-0.5,5,1,0,84.5
Jun-1984,-0.4,8,4,3,83.6
Jul-1984,-0.3,8,4,1,83.8
Aug-1984,-0.2,16,12,7,81.8
Sep-1984,-0.2,14,7,3,83.1
Oct-1984,-0.6,10,8,2,83.8
Nov-1984,-0.9,10,7,4,83.1
Dec-1984,-1.1,5,3,1,82.6
Jan-1985,-1,6,2,1,82.1
Feb-1985,-0.8,2,1,0,82.3
Mar-1985,-0.8,4,1,1,81.9
Apr-1985,-0.8,5,4,1,83.1
May-1985,-0.8,12,7,3,82
Jun-1985,-0.6,7,6,4,82
Jul-1985,-0.5,9,6,2,82
Aug-1985,-0.5,13,9,3,81.7
Sep-1985,-0.4,18,11,4,82.2
Oct-1985,-0.3,11,7,1,82
Nov-1985,-0.3,4,2,1,82.9
Dec-1985,-0.4,9,4,1,81.7
Jan-1986,-0.5,0,0,0,81
Feb-1986,-0.5,5,2,1,80.5
Mar-1986,-0.3,3,3,1,81.4
Apr-1986,-0.2,4,2,1,82
May-1986,-0.1,8,6,3,82.2
Jun-1986,0,8,3,1,82.7
Jul-1986,0.2,10,4,4,82.1
Aug-1986,0.4,18,13,8,81.9
Sep-1986,0.7,10,5,3,82.4
Oct-1986,0.9,10,6,3,82.3
Nov-1986,1.1,5,2,0,82.9
Dec-1986,1.2,8,4,3,80.4
Jan-1987,1.2,2,0,0,80.1
Feb-1987,1.2,5,2,2,80
Mar-1987,1.1,0,0,0,81
Apr-1987,0.9,1,1,0,82.2
May-1987,1,0,0,0,83.9
Jun-1987,1.2,5,2,0,84.7
Jul-1987,1.5,11,7,5,82.1
Aug-1987,1.7,12,7,2,83.1
Sep-1987,1.6,5,3,3,83.3
Oct-1987,1.5,10,5,5,82.8
Nov-1987,1.3,11,7,2,82.6
Dec-1987,1.1,7,3,1,81.6
Jan-1988,0.8,6,2,1,80.6
Feb-1988,0.5,0,0,0,81.1
Mar-1988,0.1,0,0,0,82.5
Apr-1988,-0.3,2,1,1,82.9
May-1988,-0.9,3,3,0,84.4
Jun-1988,-1.3,9,7,4,82.9
Jul-1988,-1.3,14,5,1,82.1
Aug-1988,-1.1,13,8,2,82.8
Sep-1988,-1.2,10,6,3,83.1
Oct-1988,-1.5,15,10,5,82.3
Nov-1988,-1.8,9,4,0,83.2
Dec-1988,-1.8,2,1,0,83.1
Jan-1989,-1.7,7,2,1,82.8
Feb-1989,-1.4,11,5,3,81.2
Mar-1989,-1.1,1,0,0,81.9
Apr-1989,-0.8,5,5,3,82.1
May-1989,-0.6,7,4,0,83.2
Jun-1989,-0.4,7,6,4,82.9
Jul-1989,-0.3,16,9,1,82.2
Aug-1989,-0.3,13,8,4,81.6
Sep-1989,-0.2,12,7,4,81.5
Oct-1989,-0.2,11,9,7,82
Nov-1989,-0.2,7,5,2,81.8
Dec-1989,-0.1,4,1,0,81.9
Jan-1990,0.1,7,4,3,80.3
Feb-1990,0.2,1,0,0,80.1
Mar-1990,0.3,0,0,0,81.1
Apr-1990,0.3,3,1,0,82.4
May-1990,0.3,4,2,0,83.3
Jun-1990,0.3,11,5,0,83.3
Jul-1990,0.3,12,5,1,83
Aug-1990,0.4,16,13,8,81.7
Sep-1990,0.4,14,9,5,81.4
Oct-1990,0.3,10,5,1,82.3
Nov-1990,0.4,11,8,2,81.9
Dec-1990,0.4,6,4,2,80.7
Jan-1991,0.4,4,2,0,80
Feb-1991,0.3,4,2,2,79.8
Mar-1991,0.2,2,1,0,80.7
Apr-1991,0.3,6,2,1,81.7
May-1991,0.5,7,3,1,82.8
Jun-1991,0.6,9,5,0,82.9
Jul-1991,0.7,9,6,3,83.2
Aug-1991,0.6,15,8,6,83
Sep-1991,0.6,13,6,1,81.8
Oct-1991,0.8,8,6,5,81.8
Nov-1991,1.2,9,8,5,80.9
Dec-1991,1.5,5,2,0,80.3
Jan-1992,1.7,6,3,2,79.6
Feb-1992,1.6,1,0,0,79.8
Mar-1992,1.5,1,0,0,80.3
Apr-1992,1.3,1,0,0,81.3
May-1992,1.1,2,1,0,82.3
Jun-1992,0.7,6,1,0,83.1
Jul-1992,0.4,12,5,1,81.9
Aug-1992,0.1,17,15,12,81.4
Sep-1992,-0.1,8,5,3,81.8
Oct-1992,-0.2,13,5,3,82.6
Nov-1992,-0.3,8,4,2,81.8
Dec-1992,-0.1,0,0,0,79.9
Jan-1993,0.1,1,0,0,79.5
Feb-1993,0.3,2,2,0,79.5
Mar-1993,0.5,1,1,0,80.3
Apr-1993,0.7,1,0,0,82.2
May-1993,0.7,1,0,0,82.9
Jun-1993,0.6,0,0,0,83.8
Jul-1993,0.3,8,3,1,83.3
Aug-1993,0.3,15,11,5,80.9
Sep-1993,0.2,10,7,4,81.7
Oct-1993,0.1,9,6,4,81.4
Nov-1993,0,9,5,2,81.5
Dec-1993,0.1,8,2,0,80.8
Jan-1994,0.1,4,2,0,80
Feb-1994,0.1,3,0,0,80
Mar-1994,0.2,5,2,0,81
Apr-1994,0.3,4,3,1,81.9
May-1994,0.4,8,5,3,82.5
Jun-1994,0.4,5,2,0,83.5
Jul-1994,0.4,14,12,7,82.2
Aug-1994,0.4,7,4,2,83.9
Sep-1994,0.6,17,14,6,82
Oct-1994,0.7,8,6,3,82.2
Nov-1994,1,0,0,0,82.2
Dec-1994,1.1,5,1,1,80.6
Jan-1995,1,2,0,0,80
Feb-1995,0.7,1,0,0,79.7
Mar-1995,0.5,2,0,0,80.5
Apr-1995,0.3,5,2,0,81.2
May-1995,0.1,7,6,2,82
Jun-1995,0,6,5,2,82.2
Jul-1995,-0.2,8,4,1,81.7
Aug-1995,-0.5,16,9,6,81.7
Sep-1995,-0.8,16,9,6,81.6
Oct-1995,-1,14,8,5,81
Nov-1995,-1,11,5,3,82
Dec-1995,-1,10,4,0,81.5
Jan-1996,-0.9,9,6,2,80.1
Feb-1996,-0.8,9,6,2,79.6
Mar-1996,-0.6,4,3,0,80.6
Apr-1996,-0.4,4,3,2,81.4
May-1996,-0.3,5,2,0,82.8
Jun-1996,-0.3,6,3,0,83.2
Jul-1996,-0.3,13,9,6,82
Aug-1996,-0.3,9,7,4,81.7
Sep-1996,-0.4,16,12,5,81.1
Oct-1996,-0.4,9,6,3,82
Nov-1996,-0.4,15,9,8,81.1
Dec-1996,-0.5,8,5,3,81.2
Jan-1997,-0.5,9,5,2,80.2
Feb-1997,-0.4,3,1,0,80.9
Mar-1997,-0.1,1,0,0,80.3
Apr-1997,0.3,5,1,1,81.3
May-1997,0.8,1,0,0,82.4
Jun-1997,1.2,12,7,2,82.1
Jul-1997,1.6,12,6,1,83
Aug-1997,1.9,23,19,12,81
Sep-1997,2.1,8,3,1,82
Oct-1997,2.3,10,5,4,82
Nov-1997,2.4,7,6,5,81.1
Dec-1997,2.4,4,1,1,81.4
Jan-1998,2.2,1,1,0,80.8
Feb-1998,1.9,0,0,0,80.2
Mar-1998,1.4,1,0,0,79.7
Apr-1998,1,1,0,0,81.6
May-1998,0.5,2,0,0,83
Jun-1998,-0.1,4,3,3,82.8
Jul-1998,-0.8,4,3,3,83
Aug-1998,-1.1,10,0,0,82.4
Sep-1998,-1.3,21,11,11,81.2
Oct-1998,-1.4,11,7,7,82.6
Nov-1998,-1.5,8,5,5,82.6
Dec-1998,-1.6,3,1,1,82.3
Jan-1999,-1.5,7,3,1,81.4
Feb-1999,-1.3,5,3,3,80.7
Mar-1999,-1.1,1,1,0,82.4
Apr-1999,-1,4,2,1,82.5
May-1999,-1,5,0,0,82.6
Jun-1999,-1,11,10,4,81.6
Jul-1999,-1.1,15,8,3,80.9
Aug-1999,-1.1,10,5,2,82.1
Sep-1999,-1.2,13,8,3,80.8
Oct-1999,-1.3,15,5,0,82.2
Nov-1999,-1.5,7,4,1,82
Dec-1999,-1.7,4,2,1,82
Jan-2000,-1.7,4,0,0,79.9
Feb-2000,-1.4,7,4,1,80.8
Mar-2000,-1.1,5,2,0,81.8
Apr-2000,-0.8,0,0,0,82.7
May-2000,-0.7,7,5,3,82.5
Jun-2000,-0.6,5,3,1,82.3
Jul-2000,-0.6,11,3,0,81.5
Aug-2000,-0.5,18,13,7,81.1
Sep-2000,-0.5,13,6,2,80.4
Oct-2000,-0.6,16,9,3,81.8
Nov-2000,-0.7,9,2,1,82.9
Dec-2000,-0.7,10,7,3,81.9
Jan-2001,-0.7,3,2,1,81.1
Feb-2001,-0.5,5,1,0,80.9
Mar-2001,-0.4,3,0,0,81.4
Apr-2001,-0.3,0,0,0,83.3
May-2001,-0.3,3,1,0,83.8
Jun-2001,-0.1,13,9,3,82.8
Jul-2001,-0.1,15,9,6,81
Aug-2001,-0.1,16,15,10,81.6
Sep-2001,-0.2,9,6,2,81.3
Oct-2001,-0.3,8,6,3,82.4
Nov-2001,-0.3,12,11,5,81
Dec-2001,-0.3,8,5,0,81.3
Jan-2002,-0.1,7,5,3,80.2
Feb-2002,0,6,4,1,80.2
Mar-2002,0.1,3,1,0,81.8
Apr-2002,0.2,1,0,0,81.9
May-2002,0.4,6,3,1,83.1
Jun-2002,0.7,9,4,1,83.6
Jul-2002,0.8,20,16,8,81.6
Aug-2002,0.9,17,12,6,81.6
Sep-2002,1,10,8,5,81.5
Oct-2002,1.2,7,5,2,82.4
Nov-2002,1.3,10,6,1,82.5
Dec-2002,1.1,7,3,1,80.5
Jan-2003,0.9,3,2,0,80
Feb-2003,0.6,2,2,0,79.5
Mar-2003,0.4,4,4,2,80.6
Apr-2003,0,6,1,1,82.3
May-2003,-0.3,4,1,0,82.4
Jun-2003,-0.2,6,4,0,81.8
Jul-2003,0.1,13,6,4,82.4
Aug-2003,0.2,12,5,2,82.4
Sep-2003,0.3,16,10,9,81.4
Oct-2003,0.3,11,5,2,82.6
Nov-2003,0.4,15,12,6,82.2
Dec-2003,0.4,13,8,4,81.2
Jan-2004,0.4,4,3,1,80.3
Feb-2004,0.3,8,6,1,80.8
Mar-2004,0.2,6,1,0,81.5
Apr-2004,0.2,5,1,0,82.9
May-2004,0.2,5,2,1,83.3
Jun-2004,0.3,15,9,6,81.8
Jul-2004,0.5,12,6,4,81.6
Aug-2004,0.6,20,15,11,80.5
Sep-2004,0.7,8,6,5,82.2
Oct-2004,0.7,11,6,3,82.6
Nov-2004,0.7,13,3,0,82.3
Dec-2004,0.7,5,0,0,80.8
Jan-2005,0.6,1,1,0,79.8
Feb-2005,0.6,5,3,1,79.6
Mar-2005,0.4,2,1,0,81.4
Apr-2005,0.4,4,1,0,82.1
May-2005,0.3,2,1,0,82.5
Jun-2005,0.1,8,5,2,82.9
Jul-2005,-0.1,9,7,4,82.5
Aug-2005,-0.1,13,8,6,81
Sep-2005,-0.1,20,15,5,80.9
