Jan-1950,-1.5,2,0,0
Feb-1950,-1.3,1,0,0
Mar-1950,-1.2,2,1,0
Apr-1950,-1.2,2,0,0
May-1950,-1.1,6,3,2
Jun-1950,-0.9,9,3,2
Jul-1950,-0.5,13,9,2
Aug-1950,-0.4,9,7,2
Sep-1950,-0.4,17,8,3
Oct-1950,-0.4,12,7,3
Nov-1950,-0.6,7,4,3
Dec-1950,-0.8,7,3,0
Jan-1951,-0.8,8,2,0
Feb-1951,-0.5,5,4,3
Mar-1951,-0.2,7,2,0
Apr-1951,0.2,6,2,1
May-1951,0.4,1,0,0
